#;;HD;;;Star;;V;;Sp. type;;Field 1;Field 2;Field 3;Field 4;Field 5;Field 6;Field 7;Field 8;Field 9;Field 10;;SIMBAD Type;;References
199;&;HD;139127;&;$\omega$ Lup;&;4.33;&;K4.5 III;&;2;;;;;;;;;;&;High proper-motion Star           ;&;
200;&;HD;139365;&;$\tau$ Lib;&;3.66;&;B2.5 V;&;9;44;;;;;;;;;&;Spectroscopic binary              ;&;
201;&;HD;141556;&;$\chi$ Lup;&;3.95;&;B9 IV;&;9;;;;;;;;;;&;Spectroscopic binary              ;&;
202;&;HD;142669;&;$\rho$ Sco;&;3.88;&;B2 IV-V;&;9;44;;;;;;;;;&;Spectroscopic binary              ;&;
203;&;HD;143018;&;$\pi$ Sco;&;2.89;&;B1 V + B2 V;&;9;44;;;;;;;;;&;Eclipsing binary                  ;&;
204;&;HD;143118;&;$\eta$ Lup;&;3.41;&;B2.5 IV;&;9;44;;;;;;;;;&;Star                              ;&;
205;&;HD;143275;&;$\delta$ Sco;&;2.32;&;B0.5 IV;&;9;44;;;;;;;;;&;Spectroscopic binary              ;&;
206;&;HD;144217;&;$\beta^1$/$\beta^2$ Sco;&;2.62/4.69;&;B1 V + B2 V;&;9;44;;;;;;;;;&;Spectroscopic binary              ;&;
207;&;HD;144294;&;$\theta$ Lup;&;4.23;&;B2.5 Vn;&;9;44;;;;;;;;;&;Star                              ;&;
208;&;HD;144470;&;$\omega^1$ Sco;&;3.96;&;B1 V;&;9;44;;;;;;;;;&;Variable Star of beta Cep type    ;&;
209;&;HD;145482;&;c$^2$ Sco;&;4.57;&;B2 Vn;&;9;;;;;;;;;;&;Spectroscopic binary              ;&;
210;&;HD;145502;&;$\nu$ Sco;&;4.01;&;B2 IV;&;9;44;;;;;;;;;&;Double or multiple star           ;&;
211;&;HD;147165;&;$\sigma$ Sco;&;2.89;&;B1 III;&;9;44;;;;;;;;;&;Variable Star of beta Cep type    ;&;
212;&;HD;148478;&;$\alpha$ Sco;&;0.96;&;M1.5 Iab-Ib + B4 V;&;9;44;;;;;;;;;&;Double or multiple star           ;&;
213;&;HD;148688;&;V1058 Sco;&;5.39;&;B1 Ia;&;9;44;;;;;;;;;&;Blue supergiant star              ;&;
214;&;HD;148703;&;N Sco;&;4.23;&;B2 III-IV;&;9;44;;;;;;;;;&;Variable Star                     ;&;
215;&;HD;149038;&;$\mu$ Nor;&;4.94;&;B0 Ia;&;9;44;;;;;;;;;&;Blue supergiant star              ;&;
216;&;HD;149404;&;V918 Sco;&;5.47;&;O9 Ia + O;&;9;44;;;;;;;;;&;Blue supergiant star              ;&;Rauw et al. 2019
217;&;HD;149438;&;$\tau$ Sco;&;2.81;&;B0 V;&;9;44;;;;;;;;;&;Star                              ;&;
218;&;HD;151680;&;$\epsilon$ Sco;&;2.29;&;K2.5 III;&;9;44;;;;;;;;;&;High proper-motion Star           ;&;Kallinger et al. 2019
219;&;HD;151804;&;V973 Sco;&;5.22;&;O8 Iaf;&;9;44;;;;;;;;;&;Blue supergiant star              ;&;Ramiaramanantsoa et al. 2018
220;&;HD;151890;&;$\mu^1$ Sco;&;2.98;&;B1.5 V;&;9;44;;;;;;;;;&;Eclipsing binary                  ;&;
221;&;HD;151985;&;$\mu^2$ Sco;&;3.54;&;B2 IV;&;9;44;;;;;;;;;&;Variable Star                     ;&;
222;&;HD;157056;&;$\theta$ oph;&;3.27;&;B2 IV;&;3;16;27;37;45;54;;;;;&;Variable Star of beta Cep type    ;&;Walczak et al. 2019
223;&;HD;157792;&;b oph;&;4.17;&;A3m;&;3;16;27;37;45;54;;;;;&;High proper-motion Star           ;&;
224;&;HD;157919;&;d Oph;&;4.29;&;F5 IV;&;3;16;27;37;45;54;;;;;&;High proper-motion Star           ;&;
225;&;HD;158408;&;$\upsilon$ Sco;&;2.69;&;B2 IV;&;3;16;27;37;45;54;;;;;&;Star                              ;&;
226;&;HD;158926;&;$\lambda$ Sco;&;1.63;&;B2 IV + B;&;3;16;27;37;45;54;;;;;&;Variable Star of beta Cep type    ;&;
227;&;HD;159433;&;Q Sco;&;4.29;&;K0 IIIb;&;3;;;;;;;;;;&;High proper-motion Star           ;&;
228;&;HD;159532;&;$\theta$ Sco;&;1.86;&;F1 II;&;3;16;27;37;45;54;;;;;&;Star                              ;&;
229;&;HD;160578;&;$\kappa$ Sco;&;2.41;&;B1.5 III;&;3;16;27;37;45;54;;;;;&;Variable Star of beta Cep type    ;&;
230;&;HD;161471;&;$\iota^1$ Sco;&;3.03;&;F2 Iae;&;3;16;27;37;45;54;;;;;&;Yellow supergiant star            ;&;
231;&;HD;161592;&;X Sgr;&;4.54;&;F7 II;&;3;16;27;45;;;;;;;&;Classical Cepheid (delta Cep type);&;
232;&;HD;161892;&;G Sco;&;3.21;&;K2 III;&;3;16;27;37;54;;;;;;&;Star                              ;&;
233;&;HD;164975;&;$\gamma^1$ Sgr;&;4.69;&;F7 Ib + A0 V;&;3;16;27;45;54;;;;;;&;Classical Cepheid (delta Cep type);&;
234;&;HD;165135;&;$\gamma^2$ Sgr;&;2.99;&;K0 III;&;3;16;27;37;54;;;;;;&;High proper-motion Star           ;&;Kallinger et al. 2019
235;&;HD;166937;&;$\mu$ Sgr;&;3.86;&;B8 Iap;&;3;16;27;37;45;54;;;;;&;Blue supergiant star              ;&;
236;&;HD;167618;&;$\eta$ Sgr;&;3.11;&;M3.5 III;&;3;16;27;45;54;;;;;;&;Long Period Variable candidate    ;&;Kallinger et al. 2019
237;&;HD;168454;&;$\delta$ Sgr;&;2.67;&;K2.5 IIIa_CN0.5;&;3;16;27;37;45;54;;;;;&;Star                              ;&;
238;&;HD;169022;&;$\epsilon$ Sgr;&;1.85;&;B9.5 III;&;3;16;27;37;45;54;;;;;&;Double or multiple star           ;&;
239;&;HD;169916;&;$\lambda$ Sgr;&;2.81;&;K0 IV;&;3;16;27;37;45;54;;;;;&;High proper-motion Star           ;&;
240;&;HD;173300;&;$\phi$ Sgr;&;3.17;&;B8 III;&;3;27;45;;;;;;;;&;High proper-motion Star           ;&;
241;&;HD;186882;&;$\delta$ Cyg;&;2.87;&;B9.5 IV + F1 V;&;4;10;38;;;;;;;;&;High proper-motion Star           ;&;
242;&;HD;187849;&;19 Cyg;&;5.12;&;M2 III;&;4;38;46;;;;;;;;&;Long-period variable star         ;&;
243;&;HD;188892;&;22 Cyg;&;4.94;&;B5 IV;&;4;10;38;46;;;;;;;&;Spectroscopic binary              ;&;
244;&;HD;188947;&;$\eta$ Cyg;&;3.88;&;K0 III;&;4;17;;;;;;;;;&;Star                              ;&;Kallinger et al. 2019
245;&;HD;189178;&;;&;5.45;&;B5 V;&;10;38;;;;;;;;;&;Spectroscopic binary              ;&;
246;&;HD;189687;&;25 Cyg;&;5.19;&;B3 IVe;&;4;10;38;46;;;;;;;&;Be Star                           ;&;
247;&;HD;189849;&;15 Vul;&;4.66;&;A4 III;&;10;17;;;;;;;;;&;Variable Star of alpha2 CVn type  ;&;
248;&;HD;191610;&;28 Cyg;&;4.93;&;B2.5 Ve;&;4;10;17;38;46;;;;;;&;Be Star                           ;&;Baade et al. 2018
249;&;HD;192577/8;&;31 Cyg;&;3.80;&;K2 II + B3 V;&;4;10;38;46;;;;;;;&;Eclipsing binary                  ;&;
250;&;HD;192640;&;29 Cyg;&;4.97;&;A2 V;&;4;10;17;38;46;;;;;;&;Variable Star of delta Sct type   ;&;
251;&;HD;192685;&;QR Vul;&;4.78;&;B3 IIIe;&;10;17;46;;;;;;;;&;Be Star                           ;&;
252;&;HD;192806;&;23 Vul;&;4.52;&;K3 III;&;4;;;;;;;;;;&;Double or multiple star           ;&;Kallinger et al. 2019
253;&;HD;192909/10;&;$\omicron^2$ Cyg;&;3.98;&;K3 Ib-II + B3 V;&;4;38;;;;;;;;;&;Eclipsing binary                  ;&;
254;&;HD;193092;&;;&;5.24;&;K5 Iab;&;4;;;;;;;;;;&;Variable Star                     ;&;
255;&;HD;193237;&;P Cyg;&;4.81;&;B1.5 Iabe;&;4;10;17;38;46;;;;;;&;Blue supergiant star              ;&;
256;&;HD;194093;&;$\gamma$ Cyg;&;2.20;&;F8 Ib;&;4;10;38;;;;;;;;&;Variable Star                     ;&;
257;&;HD;194317;&;39 Cyg;&;4.43;&;K2.5 III;&;4;38;;;;;;;;;&;Spectroscopic binary              ;&;Kallinger et al. 2019
258;&;HD;194335;&;V2119 Cyg;&;5.90;&;B2 IIIe;&;10;;;;;;;;;;&;Be Star                           ;&;
259;&;HD;195068;&;43 Cyg;&;5.74;&;F0 V;&;10;29;38;46;;;;;;;&;Variable Star of gamma Dor type   ;&;Zwintz et al. 2017
260;&;HD;195295;&;41 Cyg;&;4.01;&;F5 Iab;&;4;10;46;;;;;;;;&;Variable Star                     ;&;
261;&;HD;195556;&;$\omega^1$ Cyg;&;4.94;&;B2.5 IV;&;10;38;;;;;;;;;&;Pulsating variable Star           ;&;
262;&;HD;196093/4;&;47 Cyg;&;4.66;&;K6 Ib + B2.5;&;4;;;;;;;;;;&;Spectroscopic binary              ;&;
263;&;HD;197345;&;$\alpha$ Cyg;&;1.25;&;A2 Ia;&;4;10;17;38;46;;;;;;&;Evolved supergiant star           ;&;
264;&;HD;197912;&;52 Cyg;&;4.22;&;G9.5 III;&;4;;;;;;;;;;&;Star                              ;&;
265;&;HD;197989;&;$\epsilon$ Cyg;&;2.46;&;K0 III;&;4;10;46;;;;;;;;&;Double or multiple star           ;&;Kallinger et al. 2019
266;&;HD;198183;&;$\lambda$ Cyg;&;4.53;&;B5 Ve;&;4;10;46;;;;;;;;&;Double or multiple star           ;&;
267;&;HD;198478;&;55 Cyg;&;4.84;&;B3 Ia;&;4;10;29;;;;;;;;&;Blue supergiant star              ;&;
268;&;HD;198639;&;56 Cyg;&;5.05;&;A6 V;&;10;29;;;;;;;;;&;High proper-motion Star           ;&;
269;&;HD;198726;&;T Vul;&;5.77;&;F5 Ib;&;4;10;;;;;;;;;&;Classical Cepheid (delta Cep type);&;
270;&;HD;198809;&;31 Vul;&;4.59;&;G7 III;&;4;;;;;;;;;;&;Spectroscopic binary              ;&;
271;&;HD;199081;&;57 Cyg;&;4.78;&;B5 V;&;4;10;29;38;;;;;;;&;Eclipsing binary                  ;&;
272;&;HD;199629;&;$\nu$ Cyg;&;3.94;&;A1 Vnne;&;4;10;38;;;;;;;;&;Double or multiple star           ;&;
273;&;HD;200120;&;59 Cyg;&;4.74;&;B1 Vnne;&;4;10;46;;;;;;;;&;Be Star                           ;&;
274;&;HD;200310;&;60 Cyg;&;5.37;&;B1 Ve;&;10;29;46;;;;;;;;&;Be Star                           ;&;
275;&;HD;200905;&;$\ksi$ Cyg;&;3.72;&;K4.5 Ib-II;&;4;38;46;;;;;;;;&;Spectroscopic binary              ;&;
276;&;HD;201078;&;DT Cyg;&;5.82;&;F7.5 Ib-II;&;4;10;46;;;;;;;;&;Classical Cepheid (delta Cep type);&;
277;&;HD;201251;&;63 Cyg;&;4.55;&;K4 Ib-IIa;&;4;;;;;;;;;;&;Star                              ;&;
278;&;HD;201433;&;V389 Cyg;&;5.69;&;B9 Vp Si;&;10;17;;;;;;;;;&;Double or multiple star           ;&;Kallinger et al. 2017
279;&;HD;202109;&;$\zeta$ Cyg;&;3.20;&;G8 III;&;4;10;46;;;;;;;;&;Spectroscopic binary              ;&;
280;&;HD;202444;&;$\tau$ Cyg;&;3.72;&;F2 IV;&;4;10;38;;;;;;;;&;Variable Star of delta Sct type   ;&;
281;&;HD;202850;&;$\sigma$ Cyg;&;4.23;&;B9 Iab;&;4;10;38;46;;;;;;;&;Evolved supergiant star           ;&;
282;&;HD;202904;&;$\upsilon$ Cyg;&;4.43;&;B2 Vne;&;4;10;46;;;;;;;;&;Be Star                           ;&;
283;&;HD;203064;&;68 Cyg;&;5.00;&;O7.5 III;&;4;10;29;;;;;;;;&;Spectroscopic binary              ;&;
284;&;HD;203156;&;V1334 Cyg;&;5.83;&;F1 II;&;4;10;;;;;;;;;&;Classical Cepheid (delta Cep type);&;
285;&;HD;203280;&;$\alpha$ Cep;&;2.44;&;A7 V;&;11;;;;;;;;;;&;High proper-motion Star           ;&;
286;&;HD;205021;&;$\beta$ Cep;&;3.23;&;B1 IV;&;11;39;;;;;;;;;&;Variable Star of beta Cep type    ;&;
287;&;HD;205435;&;$\rho$ Cyg;&;4.02;&;G5 III;&;10;38;;;;;;;;;&;High proper-motion Star           ;&;
288;&;HD;206570;&;V460 Cyg;&;6.07;&;C6.3;&;4;;;;;;;;;;&;Carbon Star                       ;&;
289;&;HD;207260;&;$\nu$ Cep;&;4.29;&;A2 Ia;&;11;;;;;;;;;;&;Evolved supergiant star           ;&;
290;&;HD;209790;&;$\ksi$ Cep;&;4.29;&;A3/6 Vm;&;11;;;;;;;;;;&;Spectroscopic binary              ;&;
291;&;HD;209975;&;19 Cep;&;5.11;&;O9.5 Ib;&;11;57;;;;;;;;;&;Star                              ;&;
292;&;HD;210745;&;$\zeta$ Cep;&;3.35;&;K1.5 Ib;&;11;29;39;;;;;;;;&;Eclipsing binary                  ;&;
293;&;HD;211336;&;$\epsilon$ Cep;&;4.19;&;F0 IV;&;11;29;39;57;;;;;;;&;Variable Star of delta Sct type   ;&;
294;&;HD;213306;&;$\delta$ Cep;&;3.75;&;F5 Iab;&;11;29;39;57;;;;;;;&;Classical Cepheid (delta Cep type);&;
295;&;HD;216228;&;$\iota$ Cep;&;3.52;&;K0 III;&;11;;;;;;;;;;&;High proper-motion Star           ;&;
296;&;HD;218376;&;1 Cas;&;4.84;&;B0.5 III;&;11;19;39;57;;;;;;;&;Star                              ;&;
297;&;HD;220652;&;4 Cas;&;4.98;&;M1 III;&;11;39;;;;;;;;;&;Variable Star                     ;&;
298;&;HD;221253;&;AR Cas;&;4.88;&;B3 V;&;11;19;39;57;;;;;;;&;Eclipsing binary                  ;&;
299;&;HD;224572;&;$\sigma$ Cas;&;5.00;&;B1 V;&;11;19;39;;;;;;;;&;Double or multiple star           ;&;
300;&;HD;225289;&;V567 Cas;&;5.79;&;B8p HgMn;&;11;;;;;;;;;;&;Variable Star of alpha2 CVn type  ;&;
301;&;HD;144218;&;$\beta^1$/$\beta^2$ Sco;&;2.62/4.69;&;B1 V + B2 V;&;9;44;;;;;;;;;&;Spectroscopic binary              ;&;
